id,OBJECTID,taz,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,Shape_Area,WeightSum,WeightxHRSum,WeightxDRSum,WeightxMRSum,Weighted_Average_HR,Weighted_Average_DR,Weighted_Average_MR,,Weighted_Average_MR_2010,MR25,Match_MR25,PERCENT DIFF,Weighted_Average_DR_2010,DR25,Match_DR25,PERCENT DIFF,Weighted_Average_HR_2010,HR25,Match_HR25,PERCENT DIFF
952,3559,3350,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7619.720698,3120047.645,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
951,3560,3351,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,4605.420027,660313.6031,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3184,3561,5251,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1616.430107,131890.9899,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
490,3562,3354,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,4190.40009,781185.0824,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
470,3563,3355,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,2075.327763,142463.8387,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
457,3564,3356,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,2055.616903,163537.399,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1136,3565,3358,I,SWAMPSCOTT,MA,"SWAMPSCOTT,MA",BRMPO,1,NSTF,3441.014195,575092.6102,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3159,3566,5252,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1692.425934,95570.65414,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
187,3567,3357,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,5072.177867,670664.8384,16,104.921406,262.5,3941.596787,6.557587878,16.40625,246.3497992,,169.9813614,165.0762508,DIFF,0.971143244,11.3203125,11.3203125,SAME,1,4.524735636,2.958592086,DIFF,0.653870706
703,3568,4075,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,2475.598628,276198.7727,16,84.88738976,201.5678987,2895.896967,5.30546186,12.59799367,180.9935604,,124.8855567,123.8468274,DIFF,0.991682551,8.692615632,7.86262978,DIFF,0.904518285,3.660768683,3.303691622,DIFF,0.902458447
186,3569,3364,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4635.661934,514381.5179,16,104.921406,262.5,3941.596787,6.557587878,16.40625,246.3497992,,169.9813614,165.0762508,DIFF,0.971143244,11.3203125,11.3203125,SAME,1,4.524735636,2.958592086,DIFF,0.653870706
1430,3570,3408,I,BEDFORD,MA,"BEDFORD,MA",BRMPO,1,MAGIC,10465.04711,5400260.944,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
176,3571,3365,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3235.380096,276920.5336,16,113.1803565,280.5,4169.096787,7.07377228,17.53125,260.5685492,,179.7922989,174.8871883,DIFF,0.972717905,12.0965625,12.0965625,SAME,1,4.880902873,3.371909388,DIFF,0.690837223
700,3572,4076,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1107.239883,74954.73838,16,81.43844762,191.4507186,2800.6878,5.089902976,11.96566992,175.0429875,,120.7796614,118.7177459,DIFF,0.982928289,8.256312242,7.775603191,DIFF,0.941776784,3.512033054,3.252927533,DIFF,0.926223496
950,3573,3367,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7664.127324,2564492.453,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1210,3574,3368,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,3276.715372,407682.642,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1427,3575,3409,I,BEDFORD,MA,"BEDFORD,MA",BRMPO,1,MAGIC,4692.877929,787213.7268,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1218,3576,3369,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,2941.068033,433714.0801,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1212,3577,3370,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,4807.441212,950127.2781,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1162,3578,3371,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,9339.181859,2042750.715,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
498,3579,3377,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,3790.913535,641428.9251,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
497,3580,3378,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,5461.388734,661576.21,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3169,3581,5253,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1672.952849,157152.4291,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1142,3582,3372,I,MARBLEHEAD,MA,"MARBLEHEAD,MA",BRMPO,1,NSTF,8006.918099,1791046.369,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1167,3583,3373,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,20307.96577,2052238.254,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
781,3584,3374,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,3709.048155,596023.446,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
487,3585,3379,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,2857.939789,462878.7636,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
191,3586,3380,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,7690.809443,1190714.887,16,104.921406,262.5,3941.596787,6.557587878,16.40625,246.3497992,,169.9813614,165.0762508,DIFF,0.971143244,11.3203125,11.3203125,SAME,1,4.524735636,2.958592086,DIFF,0.653870706
3190,3587,5254,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1079.139672,59539.6999,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1137,3588,3375,I,SWAMPSCOTT,MA,"SWAMPSCOTT,MA",BRMPO,1,NSTF,5599.589035,874122.7673,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
955,3589,3382,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7032.020562,1383368.408,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
478,3590,3383,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,4203.426769,708699.0254,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3228,3591,3489,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,3048.786848,401299.6004,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1134,3592,3376,I,SWAMPSCOTT,MA,"SWAMPSCOTT,MA",BRMPO,1,NSTF,5054.206189,905618.0513,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
993,3593,3927,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,2990.73702,508916.4942,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
175,3594,3381,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2846.684157,347824.5589,16,114.8736435,260,3777.64533,7.179602719,16.25,236.1028331,,162.9109549,158.7752734,DIFF,0.974613853,11.2125,11.2125,SAME,1,4.953925876,3.493649171,DIFF,0.70522839
699,3595,4077,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1179.499911,85529.89693,16,81.43844762,191.4507186,2800.6878,5.089902976,11.96566992,175.0429875,,120.7796614,118.7177459,DIFF,0.982928289,8.256312242,7.775603191,DIFF,0.941776784,3.512033054,3.252927533,DIFF,0.926223496
173,3596,3384,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3291.564914,225722.6557,16,137.1712912,297,4357.300549,8.573205698,18.5625,272.3312843,,187.9085862,183.6574903,DIFF,0.977376788,12.808125,12.808125,SAME,1,5.915511932,4.707007072,DIFF,0.795705786
954,3597,3385,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,8032.959799,2279743.631,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3191,3598,5255,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1268.964211,71665.75854,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3197,3599,5256,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1049.23381,39581.65614,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
949,3600,3386,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7616.666468,1952220.373,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
942,3601,3388,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7366.872174,1614528.118,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3124,3602,5257,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1045.887494,46227.01553,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3123,3603,5258,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1237.40004,91696.81066,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
943,3604,3387,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,11487.36341,2733145.919,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
941,3605,3389,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,6244.933377,1393178.618,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
691,3606,4078,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1547.064826,123813.0692,16,77,189.1667693,3062.526969,4.8125,11.82292308,191.4079356,,132.0714755,129.7883492,DIFF,0.982712949,8.157816926,8.092100801,DIFF,0.991944398,3.320625,3.320625,SAME,1
948,3607,3390,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,6010.074784,1938480.61,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
944,3608,3391,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7100.491308,2446480.052,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
940,3609,3392,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7010.949744,2542110.428,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
945,3610,3393,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,6983.986144,2177980.496,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
907,3611,3394,I,ARLINGTON,MA,"ARLINGTON,MA",BRMPO,1,ICC,4494.898913,964105.867,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1135,3612,3397,I,SWAMPSCOTT,MA,"SWAMPSCOTT,MA",BRMPO,1,NSTF,6030.66764,1857599.513,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1133,3613,3398,I,SWAMPSCOTT,MA,"SWAMPSCOTT,MA",BRMPO,1,NSTF,6972.325299,1283799.983,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
496,3614,3399,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,6917.3274,1021731.161,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
305,3615,3838,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2783.306602,402771.5787,16,78.96621495,258.1357974,3633.334893,4.935388435,16.13348734,227.0834308,,156.6875673,152.7827145,DIFF,0.975078733,11.13210626,9.47213456,DIFF,0.85088431,3.40541802,2.751689141,DIFF,0.808032707
1166,3616,3395,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,5794.463897,786639.5987,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1138,3617,3396,I,SWAMPSCOTT,MA,"SWAMPSCOTT,MA",BRMPO,1,NSTF,3002.650303,206676.0678,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
683,3618,4079,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1791.055093,155784.3645,16,96.65995191,260,4120.955099,6.041246994,16.25,257.5596937,,177.7161886,175.0231867,DIFF,0.984846615,11.2125,11.2125,SAME,1,4.168460426,3.745483725,DIFF,0.898529275
479,3619,3400,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,3521.926695,464967.489,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
971,3620,3403,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,7933.677809,2845777.526,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
670,3621,4080,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1807.286834,148198.631,16,102.3837156,260.9334154,3866.305606,6.398982227,16.30833846,241.6441004,,166.7344293,161.7224917,DIFF,0.969940596,11.25275354,11.20018064,DIFF,0.995327997,4.415297737,3.589486083,DIFF,0.812965806
172,3622,3401,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3073.568345,162828.6759,16,146.5691754,324.5678987,4657.300549,9.160573465,20.28549367,291.0812843,,200.8460862,196.5949903,DIFF,0.978834062,13.99699063,13.16700478,DIFF,0.94070255,6.320795691,4.916347752,DIFF,0.777805199
1416,3623,3402,I,LINCOLN,MA,"LINCOLN,MA",BRMPO,1,MAGIC,21630.0223,20066325.04,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2156,3624,3410,I,DRACUT,MA,"DRACUT,MA",NMCOG,0,,6385.457121,1770602.912,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2158,3625,3412,I,DRACUT,MA,"DRACUT,MA",NMCOG,0,,5906.524354,1325666.725,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
666,3626,4081,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1865.509478,211397.8117,16,102.3837156,260.9334154,3866.305606,6.398982227,16.30833846,241.6441004,,166.7344293,161.7224917,DIFF,0.969940596,11.25275354,11.20018064,DIFF,0.995327997,4.415297737,3.589486083,DIFF,0.812965806
2157,3627,3411,I,DRACUT,MA,"DRACUT,MA",NMCOG,0,,10482.80056,2632329.968,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2160,3628,3413,I,DRACUT,MA,"DRACUT,MA",NMCOG,0,,12098.11374,5804337.25,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1417,3629,3414,I,LINCOLN,MA,"LINCOLN,MA",BRMPO,1,MAGIC,7161.810176,1965324.394,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
659,3630,4082,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1614.67991,137958.2333,16,109.7027747,294.9334154,4134.351845,6.856423419,18.43333846,258.3969903,,178.2939233,172.627971,DIFF,0.968221282,12.71900354,12.66643064,DIFF,0.995866587,4.730932159,4.005829243,DIFF,0.846731492
1432,3631,3415,I,CONCORD,MA,"CONCORD,MA",BRMPO,1,MAGIC,14897.88857,9596313.663,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1429,3632,3416,I,BEDFORD,MA,"BEDFORD,MA",BRMPO,1,MAGIC,10919.61225,5141809.004,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3250,3633,3430,I,NORTHBOROUGH,MA,"NORTHBOROUGH,MA",CMRPC,0,,4681.389967,694742.995,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1428,3634,3417,I,BEDFORD,MA,"BEDFORD,MA",BRMPO,1,MAGIC,4820.309897,1098869.968,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2266,3635,3418,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,5840.91027,1975760.801,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2289,3636,3431,I,SOUTHBOROUGH,MA,"SOUTHBOROUGH,MA",BRMPO,1,METROWEST,9228.890229,3413129.726,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3243,3637,3437,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,3536.676098,659164.9443,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3002,3638,3438,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,13030.5007,2597791.685,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3117,3639,5259,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1977.483492,109464.4565,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2995,3640,3419,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,6940.824422,1804759.877,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3265,3641,3420,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,2889.196951,325940.7336,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3111,3642,5260,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1570.730358,108621.5593,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3240,3643,3421,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,6020.713055,1665142.543,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
644,3644,4083,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,3076.57294,576838.4278,16,153.3413152,381.9334154,5210.214467,9.583832201,23.87083846,325.6384042,,224.6904989,217.6395741,DIFF,0.968619391,16.47087854,16.41830564,DIFF,0.99680813,6.612844219,5.61582771,DIFF,0.849230305
3249,3645,3422,I,NORTHBOROUGH,MA,"NORTHBOROUGH,MA",CMRPC,0,,7592.425274,2017841.514,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2292,3646,3432,I,SOUTHBOROUGH,MA,"SOUTHBOROUGH,MA",BRMPO,1,METROWEST,7992.76591,3245791.717,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
254,3647,4084,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1570.644082,127471.8283,16,174.1783387,424,5872.013899,10.88614617,26.5,367.0008687,,253.2305994,247.2098166,DIFF,0.97622411,18.285,18.285,SAME,1,7.511440859,5.19245944,DIFF,0.691273424
2287,3648,3423,I,SOUTHBOROUGH,MA,"SOUTHBOROUGH,MA",BRMPO,1,METROWEST,13149.87575,7499130.411,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2265,3649,3424,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,6300.765274,1594801.276,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3258,3650,3441,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,5238.294717,1332982.724,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2288,3651,3425,I,SOUTHBOROUGH,MA,"SOUTHBOROUGH,MA",BRMPO,1,METROWEST,9690.957568,4728282.286,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3079,3652,3442,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,6200.045074,2323566.896,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3070,3653,3443,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,5964.477486,1531063.384,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3000,3654,3426,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,11119.83939,4530519.728,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2293,3655,3433,I,SOUTHBOROUGH,MA,"SOUTHBOROUGH,MA",BRMPO,1,METROWEST,8529.949615,4228387.062,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3242,3656,3427,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,7464.636044,2973319.949,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3244,3657,3428,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,2888.671827,438748.4789,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3003,3658,3429,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,7290.673497,2196531.272,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3112,3659,5261,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,2207.768799,162409.4267,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2294,3660,3434,I,SOUTHBOROUGH,MA,"SOUTHBOROUGH,MA",BRMPO,1,METROWEST,12460.35523,4712335.915,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2300,3661,3435,I,HOPKINTON,MA,"HOPKINTON,MA",BRMPO,1,SWAP,17894.95343,12144576.83,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3001,3662,3436,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,16570.74564,8953677.316,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
609,3663,4149,I,SOMERVILLE,MA,"SOMERVILLE,MA",BRMPO,1,ICC,2561.00492,113431.0795,16,36.19894213,73.95071865,1126.147175,2.262433883,4.621919915,70.38419842,,48.56509691,47.49382143,DIFF,0.977941453,3.189124742,2.708415691,DIFF,0.84926615,1.56107938,1.46310784,DIFF,0.937241154
3004,3664,3439,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,11239.73964,7174491.188,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3073,3665,3440,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,11540.24754,5197059.849,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
131,3666,4220,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2204.890259,230003.8069,16,36.5747287,173,1565.035013,2.285920544,10.8125,97.81468831,,67.49213493,66.16486971,DIFF,0.98033452,7.460625,7.460625,SAME,1,1.577285175,1.285229834,DIFF,0.814836692
3078,3667,3445,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,8345.357359,3205208.264,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3077,3668,3446,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,14240.47368,2920499.601,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
630,3669,4243,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1518.978748,75794.23597,16,120.9689388,338.4667077,4299.906445,7.560558678,21.15416923,268.7441528,,185.4334654,181.0039239,DIFF,0.976112502,14.59637677,14.57009032,DIFF,0.998199111,5.216785488,4.260052474,DIFF,0.816604877
2291,3670,3448,I,SOUTHBOROUGH,MA,"SOUTHBOROUGH,MA",BRMPO,1,METROWEST,13668.20467,7779765.323,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1584,3671,3449,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,3990.10199,819215.2317,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3074,3672,3460,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,9869.812776,4234677,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
124,3673,4256,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1490.607653,127476.6504,16,54.43661056,175,2055.035013,3.40228816,10.9375,128.4396883,,88.62338493,87.29611971,DIFF,0.985023533,7.546875,7.546875,SAME,1,2.34757883,1.854106013,DIFF,0.789794996
1592,3674,3450,I,ASHLAND,MA,"ASHLAND,MA",BRMPO,1,METROWEST,17275.01555,10648260.27,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2298,3675,3451,I,HOPKINTON,MA,"HOPKINTON,MA",BRMPO,1,SWAP,15536.1129,10396457.94,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3055,3676,3461,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,4756.179741,829481.6888,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2296,3677,3452,I,HOPKINTON,MA,"HOPKINTON,MA",BRMPO,1,SWAP,16214.20701,11314287.87,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2295,3678,3453,I,HOPKINTON,MA,"HOPKINTON,MA",BRMPO,1,SWAP,17106.44764,13349491.99,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3054,3679,3462,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,5539.112156,1963569.462,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2998,3680,3454,I,UPTON,MA,"UPTON,MA",CMRPC,0,,19846.57865,19127624.28,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3267,3681,3455,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,4876.774389,1081559.805,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3018,3682,3456,I,GRAFTON,MA,"GRAFTON,MA",CMRPC,0,,28141.02239,23517054.89,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2379,3683,3474,I,MILFORD,MA,"MILFORD,MA",BRMPO,1,SWAP,9027.325844,4500924.885,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2368,3684,3475,I,MILFORD,MA,"MILFORD,MA",BRMPO,1,SWAP,11840.19422,5686554.48,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3247,3685,3457,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,5831.939435,1331176.201,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3245,3686,3458,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,5082.834658,1124660.004,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3246,3687,3459,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,8536.385776,1787833.086,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
129,3688,4219,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2300.668837,152431.1223,16,36.0747287,188,2139.173059,2.254670544,11.75,133.6983162,,92.25183818,90.63603704,DIFF,0.982484889,8.1075,8.1075,SAME,1,1.555722675,1.263667334,DIFF,0.812270306
3080,3689,3463,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,6193.997607,1516476.352,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3106,3690,3464,I,GRAFTON,MA,"GRAFTON,MA",CMRPC,0,,6954.984452,3118753.397,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3091,3691,3465,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,7514.300813,1472296.427,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3130,3692,3466,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1940.26897,227146.7016,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3131,3693,3467,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1309.312317,79960.52265,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2815,3694,3468,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,7783.676712,1019447.936,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2804,3695,3469,I,HOLDEN,MA,"HOLDEN,MA",CMRPC,0,,4298.003763,1052054.386,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2987,3696,3470,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,4936.643255,1083512.042,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
